,Vs_min,Vs_mean,Vs_max,Vs_std
21675,1071.4286,2298.2314,4500.0,452.36227
21676,1071.4286,2623.4216,4205.499,561.07245
21677,1218.4515,2835.6016,4500.0,484.56015
21678,1071.4286,2571.268,4500.0,482.80478
21679,1071.4286,2276.811,4500.0,401.9426
21680,1071.4286,2059.4753,4049.2258,490.17694
21681,1177.6863,2672.9556,4500.0,684.8419
21682,1116.4146,2399.4915,4500.0,442.7785
21683,1141.8853,2310.678,3911.2878,389.0647
21684,1700.6631,2699.4092,3991.514,411.51364
21685,1118.4335,2712.1304,4500.0,475.13168
21686,1346.6339,2463.3555,4500.0,453.45242
21687,1217.4973,2619.9727,4500.0,493.87488
21688,1223.6022,2419.0383,4339.2495,441.27356
21689,1071.4286,2385.686,4500.0,586.05194
21690,1493.3007,2686.2227,4223.9375,345.61407
21691,1071.4286,2152.1265,4500.0,604.37573
21692,1071.4286,2342.2761,4500.0,437.46228
21693,1225.0574,2748.6313,4500.0,445.97852
21694,1380.1715,2340.7568,4129.3604,389.64008
21695,1071.4286,2781.0815,4500.0,478.18295
21696,1388.146,2850.5334,4500.0,361.96997
21697,1141.1387,2484.3403,4500.0,550.5523
21698,1071.4286,2212.2305,4500.0,536.31805
21699,1098.2076,2547.7507,4200.319,410.07635
21700,1071.4286,2407.108,4500.0,474.09775
21701,1096.6714,2421.515,4500.0,517.03625
21702,1071.4286,2426.884,4500.0,638.96765
21703,1071.4286,1901.795,4500.0,488.4279
21704,2024.2357,2671.4094,3957.0107,242.90013
21705,1071.4286,2448.6155,4500.0,882.6349
21706,1164.1978,2442.0166,4183.708,412.31113
21707,1212.6792,2521.0803,4500.0,465.5747
21708,1173.0726,2592.9087,4105.913,494.0563
21709,1258.62,2249.3728,4500.0,458.55112
21710,1209.7815,2598.7961,4500.0,633.06744
21711,1071.4286,2857.0027,4500.0,710.18823
21712,1170.7988,2683.6543,4500.0,675.09314
21713,1094.0763,2633.6243,4500.0,548.7687
21714,1160.7118,2252.0093,3901.3896,398.7299
21715,1071.4286,2478.5515,4257.8613,472.8218
21716,1071.4286,2408.2031,4500.0,560.70917
21717,1071.4286,2716.337,4500.0,845.1863
21718,1297.5975,2437.2866,3961.265,404.31433
21719,1071.4286,2396.6565,4500.0,502.05472
21720,1071.4286,2221.658,4346.1953,482.33002
21721,1343.3676,2440.4429,4277.9614,422.0411
21722,1071.4286,2125.925,4477.6396,476.65588
21723,1129.5898,2613.8623,4500.0,531.6501
21724,1071.4286,2449.5303,3884.7969,520.9847
21725,1168.4474,2569.673,4500.0,572.904
21726,1816.0084,2570.2844,4455.569,433.8267
21727,1071.4286,2013.7538,3909.66,398.408
21728,1135.9688,2736.641,4500.0,513.1616
21729,1071.4286,2450.334,4500.0,630.6148
21730,1410.7899,2576.088,4459.433,401.7294
21731,1366.2819,2417.13,4306.844,421.14996
21732,1191.832,2816.5261,4500.0,643.18146
21733,1421.582,2801.0867,4500.0,598.21356
21734,1483.0321,2269.8552,3706.949,379.66168
21735,1482.178,2460.9,3737.8247,371.6785
21736,1071.4286,2313.9739,4500.0,541.7767
21737,1142.0814,2493.879,4500.0,400.93814
21738,1071.4286,2377.1086,4496.3813,525.92206
21739,1088.03,2803.5654,4500.0,638.0618
21740,1353.1681,2310.797,3966.8486,281.81534
21741,1439.4166,2754.498,4500.0,493.82172
21742,1071.4286,2480.9585,4460.3325,517.6627
21743,1071.4286,2719.4238,4500.0,555.2844
21744,1071.4286,2147.333,3759.1914,414.30072
21745,1071.4286,2568.4475,4500.0,628.4657
21746,1649.1017,2575.5464,4307.417,346.95303
21747,1333.3639,2670.1904,4500.0,471.9257
21748,1143.2921,2518.9426,4500.0,520.139
21749,1349.4857,2515.2327,4085.2427,408.31973
21750,1071.4286,2532.4514,4500.0,589.59595
21751,1323.2081,2778.3582,4500.0,408.79886
21752,1071.4286,2055.6204,4500.0,438.5495
21753,1469.8065,2883.4148,4500.0,481.8987
21754,1228.1633,2470.1084,4500.0,492.75607
21755,1071.4286,2454.1675,4337.006,466.11472
21756,1071.4286,2107.7944,4500.0,602.57245
21757,1071.4286,3013.0537,4500.0,741.1779
21758,1620.8978,2589.761,4500.0,578.07104
21759,1071.4286,2369.9922,4500.0,540.6433
21760,1071.4286,1981.3088,4500.0,462.90268
21761,1071.4286,2449.0564,4500.0,640.1302
21762,1071.4286,2776.8232,4500.0,642.775
21763,1244.7075,2402.2698,4500.0,465.0641
21764,1222.3893,2539.6973,4500.0,405.94757
21765,1481.1144,3000.8528,4500.0,461.56183
21766,1071.4286,2267.8982,4500.0,507.21204
21767,1071.4286,2372.0186,3741.1572,377.13977
21768,2711.126,2973.061,3808.3167,155.81635
21769,1071.4286,2660.5962,4500.0,536.2591
21770,1304.9779,2451.0977,4382.8955,513.8602
21771,1151.3378,2629.7847,4500.0,493.38773
21772,1071.4286,2012.7977,4500.0,508.30005
21773,1362.2494,2255.3862,4494.0786,427.15332
21774,1302.3667,2494.47,4269.775,429.7421
21775,1576.4932,2378.5938,3963.3218,351.081
21776,1229.1986,2727.1184,4500.0,546.75806
21777,1529.1029,2726.5928,4500.0,434.93317
21778,1699.7181,2793.1626,4467.019,362.21533
21779,1071.4286,2416.031,4072.6716,570.35986
21780,1196.4806,2796.757,4500.0,640.711
21781,1071.4286,2267.6956,4500.0,456.3845
21782,1451.8367,2750.2654,4500.0,513.4856
21783,1071.4286,2008.44,4500.0,487.5867
21784,1071.4286,2002.0105,4500.0,512.2627
21785,1175.0494,2147.165,4283.781,384.64474
21786,1071.4286,2593.1965,4500.0,556.95886
21787,1252.3784,2445.9697,4129.262,492.35455
21788,1233.5078,2516.876,4500.0,448.82224
21789,1380.652,2873.9707,4500.0,498.4115
21790,1154.8668,2520.7324,4500.0,670.8603
21791,1366.908,2394.1567,3821.3755,386.07974
21792,1071.4286,2123.9866,4500.0,526.68304
21793,1719.0747,2795.2998,4397.85,392.3985
21794,1071.4286,2762.5742,4500.0,769.5196
21795,1071.4286,2674.6807,4500.0,391.50504
21796,1154.9609,2390.5898,4500.0,394.98706
21797,1071.4286,2551.3826,4500.0,523.58356
21798,1277.8759,2348.6707,3637.8655,325.8924
21799,1071.4286,2468.953,4421.597,745.12695
21800,1071.4286,2383.5579,4500.0,569.59125
21801,1071.4286,2493.788,4500.0,641.5573
21802,1071.4286,2431.9265,4500.0,504.5416
21803,1071.4286,2808.3975,4500.0,531.1358
21804,1579.139,2943.6929,4500.0,561.3188
21805,1345.7639,2207.8813,4500.0,424.42062
21806,1101.7839,2490.471,4500.0,492.02014
21807,1642.173,2200.7292,3588.0923,271.62634
21808,1150.3921,2195.9546,4500.0,453.5107
21809,1071.4286,2512.3684,4500.0,572.7721
21810,1242.7992,2303.353,4100.069,503.24243
21811,1411.2648,3052.5813,4500.0,544.4663
21812,1180.1025,2688.1426,4500.0,528.3575
21813,1125.2172,2526.8572,4478.377,458.16193
21814,1071.4286,2641.6038,4500.0,651.8148
21815,1437.0973,2991.8992,4500.0,543.6964
21816,1419.3391,2759.798,4500.0,606.9584
21817,2600.2417,3005.4153,3866.838,175.80733
21818,1071.4286,2733.2332,4500.0,620.3856
21819,1412.0459,2515.925,3853.7056,355.95514
21820,1071.4286,2532.8003,4500.0,492.15088
21821,1071.4286,2288.8682,4491.5815,585.3698
21822,1307.7644,2375.2651,3978.8286,398.24872
21823,1274.7614,2369.0325,4453.914,426.45273
21824,1264.1289,2837.808,4500.0,532.1711
21825,1137.9358,2610.3838,4500.0,579.08057
21826,1274.5377,2783.3108,4500.0,446.75912
21827,1317.5272,2432.4854,4481.8486,422.76602
21828,1071.4286,2201.254,4500.0,491.7177
21829,1071.4286,2458.0986,4500.0,588.3051
21830,1176.5312,2446.476,4147.168,532.2656
21831,1381.0228,2927.5408,4500.0,445.13266
21832,1071.4286,2445.9497,4452.9644,524.20734
21833,1071.4286,2380.7268,4500.0,553.1521
21834,1319.1575,2409.3062,4500.0,518.645
21835,1365.8987,2353.757,4036.2666,352.46497
21836,1071.4286,1857.2639,3958.9731,379.4629
21837,1071.4286,2167.7449,4461.451,543.1493
21838,1071.4286,2366.935,4500.0,581.8286
21839,1071.4286,2290.9023,4500.0,548.03644
21840,1303.318,2904.369,4500.0,614.17676
21841,1082.8235,2669.1758,4500.0,501.04834
21842,1071.4286,2608.1182,4500.0,615.4076
21843,2672.354,2993.0745,3820.4539,163.1759
21844,1921.4337,2784.2334,4410.848,479.36374
21845,1071.4286,1906.0457,3707.719,344.98666
21846,1645.5203,2789.8052,4500.0,378.9299
21847,1075.1414,2708.3303,4500.0,558.2647
21848,1071.4286,2499.4392,4500.0,458.23376
21849,1464.4688,2373.4219,4500.0,488.46753
21850,1071.4286,2865.305,4500.0,651.30273
21851,1071.4286,2850.5024,4500.0,779.90845
21852,1307.3867,2372.3687,3886.2427,408.41846
21853,1322.2913,2558.702,4500.0,425.21286
21854,2190.1501,2981.551,4122.4775,332.923
21855,1368.441,2576.0828,4500.0,448.4155
21856,1326.2773,2500.666,4500.0,413.07324
21857,1146.5571,2603.2114,4500.0,453.44547
21858,1349.9968,2501.4924,4379.33,431.99692
21859,1071.4286,2606.2478,4332.353,411.23645
21860,1268.4601,2676.3462,4500.0,424.31027
21861,1269.9147,2441.6611,4500.0,488.77127
21862,1075.2847,2464.7578,4500.0,488.5985
21863,1330.9175,2874.2434,4500.0,484.88757
21864,1164.8099,2600.3171,4133.1494,498.8974
21865,1071.4286,2263.4028,4500.0,585.28076
21866,1071.4286,2085.6667,3874.175,402.13394
21867,2407.889,3089.2769,4086.6868,273.80832
21868,1256.9874,2330.4885,4205.5503,355.26334
21869,1908.2626,2739.9734,4500.0,468.86655
21870,1071.4286,2087.5413,4335.958,432.9447
21871,1098.6261,2863.5886,4500.0,414.8764
21872,1071.4286,2575.913,4500.0,609.72833
21873,1071.4286,2750.9033,4500.0,482.0369
21874,1498.4349,3087.4697,4500.0,521.5437
21875,1248.7007,2447.0718,4402.029,471.12167
21876,1071.4286,2291.8342,4053.7852,523.1959
21877,1730.465,2962.4417,4500.0,527.328
21878,1071.4286,2141.7173,4500.0,545.7916
21879,1389.1368,2683.5251,4500.0,497.54276
21880,1433.707,2278.0999,3795.1978,392.63785
21881,1071.4286,2434.1252,4500.0,635.7898
21882,1320.2133,2537.8037,4500.0,622.9886
21883,1166.9756,2465.145,4459.344,414.83826
21884,1245.842,3012.7332,4500.0,652.11194
21885,1231.9247,2235.3381,4500.0,399.04495
21886,1326.3268,2327.6616,4036.3306,377.29456
21887,1071.4286,2574.9512,4500.0,525.62317
21888,1071.4286,2855.5522,4319.384,490.3647
21889,1071.4286,1920.3983,4206.9805,430.7836
21890,1455.9861,2715.2065,3974.148,376.65134
21891,1071.4286,2582.6313,4025.952,524.22406
21892,1400.9446,2456.6401,4060.6511,386.04474
21893,1306.5442,2556.8562,4500.0,649.0677
21894,1442.8492,2575.237,4500.0,419.81558
21895,1095.3625,2404.901,4500.0,499.0357
21896,1127.8625,2588.3826,4500.0,554.687
21897,1126.2037,2513.0981,4500.0,450.78168
21898,2822.8464,3113.617,3986.6978,162.81802
21899,1148.8065,2429.4873,4158.366,467.78928
21900,1071.4286,2559.2224,4500.0,618.9202
21901,1071.4286,2511.3215,4500.0,529.685
21902,1464.41,2549.946,4500.0,535.9032
21903,1186.9557,2501.3096,4198.454,537.81683
21904,1071.4286,2897.9707,4500.0,566.06024
21905,1145.402,2343.7422,4057.6787,397.4278
21906,1071.4286,2330.0225,4165.8647,406.1521
21907,1071.4286,2478.2393,4500.0,641.23706
21908,1363.6393,2664.0176,4500.0,476.28436
21909,1071.4286,1942.7485,3844.503,414.33896
21910,1261.415,2400.1377,4500.0,546.18225
21911,1460.7249,2303.1077,3871.3591,357.61807
21912,1071.4286,2553.2842,4500.0,682.924
21913,1071.4286,2734.2568,4500.0,638.82477
21914,1071.4286,2412.4888,4500.0,572.79407
21915,1426.5824,2786.281,4500.0,513.8406
21916,1071.4286,2162.8474,4143.187,408.29422
21917,1095.0399,2415.059,4162.7393,355.84103
21918,1433.2454,2592.3828,4500.0,403.63208
21919,1071.4286,2290.8857,4126.91,502.67145
21920,1071.4286,2359.7812,3830.9011,404.95575
21921,1071.4286,2478.5679,4500.0,560.4388
21922,1394.2892,2554.9187,4500.0,412.38525
21923,1071.4286,2595.7466,4500.0,583.5998
21924,1422.386,2132.2961,3792.6238,333.9156
21925,1071.4286,1979.2986,4500.0,491.08044
21926,1389.1019,2592.3818,4500.0,477.47723
21927,1071.4286,2601.334,4500.0,757.5432
21928,1392.2789,2846.2646,4500.0,544.76746
21929,1080.2181,2441.3574,4470.079,395.5773
21930,1071.4286,2622.7354,4500.0,452.25128
21931,1071.4286,2211.2778,3810.652,404.90976
21932,1071.4286,2190.6423,4395.739,424.49475
21933,1527.9779,2662.3857,4500.0,661.8014
21934,1071.4286,2087.033,4500.0,520.7772
21935,1269.5142,2642.3132,4500.0,425.48685
21936,1071.4286,2460.795,4500.0,548.886
21937,1380.2822,2376.974,3798.2031,351.81378
21938,1276.4548,2528.981,3886.1106,364.0365
21939,2079.763,2929.616,3784.8823,284.5652
21940,1071.4286,2260.6897,4500.0,557.6553
21941,1561.2614,1929.6455,3322.1887,260.0308
21942,1071.4286,2565.7815,4500.0,582.3229
21943,2148.9065,2800.66,4056.306,273.29797
21944,1432.5056,2588.1516,4500.0,535.4344
21945,1483.643,2725.059,4500.0,478.42862
21946,1088.3818,2697.3127,4500.0,545.76434
21947,1440.8585,2528.2046,4435.955,436.67606
21948,1071.4286,2379.889,4500.0,537.08954
21949,1288.8838,2453.5984,4500.0,490.39328
21950,1232.9856,2531.1958,4500.0,590.8107
21951,1074.2661,2365.4934,3899.7415,411.8486
21952,1415.4302,2782.4646,4500.0,536.75165
21953,1482.2809,2791.197,4500.0,483.3923
21954,1223.2839,2591.2175,4284.151,396.2356
21955,1071.4286,2158.3333,4500.0,447.8799
21956,1666.4688,2692.313,4500.0,476.74994
21957,1071.4286,2455.038,4500.0,698.1875
21958,2892.2659,3094.175,3864.5764,145.63245
21959,2021.3204,3229.2722,4500.0,327.08804
21960,1071.4286,2538.4868,4500.0,581.61694
21961,1104.8002,2468.2468,4428.357,434.05374
21962,1115.525,2514.2024,4500.0,459.53485
21963,1388.4556,2492.3057,4293.0635,511.7066
21964,1071.4286,2627.9448,4500.0,705.182
21965,1111.1964,2561.8633,4500.0,426.0689
21966,1433.0634,2576.4697,4500.0,466.13486
21967,1516.3914,2604.9788,4500.0,423.226
21968,1577.7056,2973.9885,4500.0,480.7716
21969,1071.4286,2636.809,4500.0,648.4207
21970,1321.9192,2715.7437,4244.6934,436.4889
21971,1733.3514,2658.175,3880.6665,315.8823
21972,1499.851,2667.3054,4500.0,466.8266
21973,1071.4286,2395.4385,4500.0,569.40875
21974,1290.6818,2428.5256,4500.0,473.54486
21975,2537.6685,2678.2346,3632.508,178.34273
21976,1071.4286,2541.8284,4500.0,594.5165
21977,1846.9478,2713.801,4138.2534,329.81165
21978,1087.9552,2764.1296,4500.0,656.2685
21979,1667.6559,2598.4863,4428.4556,381.11105
21980,1224.5896,2650.8225,4500.0,451.0071
21981,1384.8416,2380.5544,4453.763,443.74283
21982,1071.4286,2358.0308,4222.048,540.86554
21983,1661.992,3015.0928,4500.0,491.37018
21984,1539.5446,2810.3293,4500.0,449.9704
21985,1414.1401,2774.2312,4500.0,394.95233
21986,1170.7051,2392.0662,3948.905,418.22403
21987,1071.4286,2672.6177,4500.0,696.51965
21988,1295.3121,2562.9028,4500.0,441.86945
21989,1355.6173,2462.5754,4161.6514,368.1562
21990,1071.4286,2105.082,3976.3738,488.1505
21991,1605.4542,2504.9915,4500.0,404.0623
21992,1496.5619,2692.6763,4500.0,462.08542
21993,1428.1351,2909.3994,4500.0,379.1509
21994,1794.6113,2344.9585,3480.784,275.30624
21995,1249.5941,2451.41,4500.0,577.424
21996,1071.4286,2611.9907,4496.105,418.6927
21997,1436.7008,2394.2957,3420.9077,436.55338
21998,1071.4286,2304.3313,4500.0,626.27094
21999,1135.7616,1991.1715,3601.3618,342.55167
22000,1688.7941,3025.928,4500.0,469.9989
22001,1089.7434,2411.5159,4500.0,433.88156
22002,1116.4841,2611.7534,4500.0,551.3064
22003,1351.173,2334.1458,4500.0,439.06174
22004,1282.9327,2621.2983,4486.0337,506.55716
22005,1249.3964,2431.948,4500.0,521.9125
22006,1401.4658,2078.4172,3785.752,319.2973
22007,1071.4286,2111.7378,4464.0913,403.8661
22008,1071.4286,2572.0605,4500.0,673.61066
22009,1071.4286,2310.9011,4166.9053,428.92532
22010,1333.0887,2347.2327,4046.1938,427.39093
22011,1071.4286,2192.2354,4500.0,394.8195
22012,1071.4286,2423.751,4500.0,646.61053
22013,1619.8992,2696.6199,4500.0,389.65652
22014,1257.8162,2375.4014,3631.2017,469.3705
22015,1189.0115,2395.4229,4475.8794,441.4354
22016,1071.4286,2469.4648,4500.0,640.7137
22017,1071.4286,2353.113,4500.0,541.6273
22018,1250.8282,2037.9829,3835.486,339.03647
22019,1795.4962,2798.149,4500.0,366.43234
22020,1071.4286,2633.0337,4148.4834,353.57944
22021,1071.4286,2671.1875,4500.0,569.6472
22022,1071.4286,2472.3948,4500.0,612.29425
22023,1588.9935,2763.7249,4500.0,428.9036
22024,1291.6254,2244.3,4419.5,377.78967
22025,1071.4286,2643.3042,4500.0,512.8685
22026,1071.4286,2358.55,4500.0,581.5146
22027,1087.3367,2079.201,4261.575,380.93433
22028,1071.4286,2648.4675,4500.0,728.33136
22029,1071.4286,2082.9854,4256.596,417.13138
22030,1073.2719,2479.2178,4500.0,484.17416
22031,1723.5632,2046.3275,3460.7805,258.8308
22032,1564.7758,2460.9165,3818.1277,345.62604
22033,1071.4286,2308.7734,4500.0,542.0799
22034,2074.6628,2880.6584,4009.8462,249.20943
22035,1764.0371,2631.2842,3581.307,251.53899
22036,1071.4286,2526.4026,4500.0,445.46786
22037,1071.4286,2650.9878,4500.0,669.5315
22038,1130.2444,2484.1177,4500.0,539.94696
22039,1320.4688,2547.3347,4500.0,417.29837
22040,1187.7296,2762.227,3941.8655,431.7377
22041,1071.4286,2344.8464,4306.504,501.7039
22042,1071.4286,2624.2302,4500.0,602.7415
22043,1438.9335,2490.2117,3913.3767,346.2804
22044,1071.4286,2219.974,3828.6606,418.80167
22045,1083.0146,2252.5754,4500.0,623.9891
22046,1071.4286,2495.205,4500.0,572.5864
22047,1234.5765,2588.5024,4500.0,504.89206
22048,2140.6033,2432.6887,3541.2288,213.58047
22049,1071.4286,2616.5286,4500.0,662.8412
22050,1320.0542,2595.1372,4479.558,500.76752
22051,1110.9082,2454.232,4500.0,490.24103
22052,1071.4286,2572.849,4500.0,572.4225
22053,1122.342,2702.852,4500.0,430.6411
22054,1365.5636,2476.0117,3976.3154,381.82312
22055,1071.4286,2413.2874,4500.0,547.14246
22056,1071.4286,2337.459,4500.0,529.0477
22057,1276.5073,2813.7673,4500.0,500.9575
22058,1071.4286,1963.5283,3975.346,430.9134
22059,1071.4286,2273.5522,3684.2974,411.53104
22060,1071.4286,2926.0427,4500.0,751.5237
22061,1292.2932,2287.9297,4215.633,325.8624
22062,1071.4286,2534.0496,4500.0,434.31046
22063,1071.4286,2730.658,4500.0,725.4001
22064,1194.6514,2505.9595,4322.8286,433.17606
22065,1213.642,2607.5764,4415.6553,394.17725
22066,1071.4286,2324.9243,3730.4526,370.88617
22067,1203.7917,2040.0917,3758.6064,336.03555
22068,1302.6074,2494.2778,4054.6191,520.7551
22069,1071.4286,2079.0825,3728.784,381.8391
22070,1242.9397,2108.031,4268.2417,348.8801
22071,1817.6204,2958.8713,4500.0,464.94226
22072,1071.4286,1883.9089,3943.9373,386.49295
22073,1593.2937,2739.0903,4498.1104,420.3367
22074,1071.4286,2522.1921,4500.0,589.1486
22075,1071.4286,2654.301,4500.0,517.9661
22076,1238.853,2806.4753,4500.0,423.8462
22077,1181.113,1925.5902,3878.699,364.61618
22078,1071.4286,2405.0327,4500.0,528.39026
22079,1194.816,2448.0425,4500.0,556.4112
22080,1276.1847,2207.3818,3782.9734,393.93423
22081,1071.4286,2767.889,4500.0,776.22974
22082,1152.9032,2570.345,4500.0,457.37955
22083,1390.3567,2897.815,4500.0,489.78366
22084,1376.7899,2771.4065,3837.4868,583.1826
22085,1371.1029,2814.048,4500.0,483.87927
22086,1071.4286,2549.9675,4500.0,810.8294
22087,1392.4207,2253.49,4115.8403,340.41315
22088,1818.2299,3221.9597,4500.0,420.36496
22089,1071.4286,1892.8833,3905.3716,426.44702
22090,1981.2032,2968.0627,3784.1008,229.91211
22091,1547.307,2575.9944,4286.1973,426.92316
22092,1071.4286,2126.8433,4500.0,610.9588
22093,1554.1836,2627.5576,4481.6865,438.87582
22094,1071.4286,2739.2437,4500.0,537.3044
22095,1169.4958,2560.3804,4500.0,409.35428
22096,1071.4286,2615.4346,4500.0,505.83206
22097,1320.4723,2664.6772,4500.0,453.90317
22098,1595.9229,2817.879,4394.68,361.10522
22099,1071.4286,2614.586,4500.0,489.01352
22100,1582.1224,2496.3804,4217.5474,479.9099
22101,1071.4286,2750.953,4500.0,747.9511
22102,1071.4286,2345.1265,3950.1306,386.54953
22103,1226.3271,2557.3193,4500.0,494.55194
22104,1463.1855,2714.372,4478.773,470.76218
22105,1639.179,2260.665,3814.1558,322.2656
22106,1812.8154,3131.792,4500.0,322.01587
22107,1071.4286,2538.9106,4500.0,498.50198
22108,1994.4803,2694.9512,4500.0,373.3121
22109,1674.4955,2314.361,3638.1167,286.20392
22110,1071.4286,1889.9645,3792.2573,399.68967
22111,1071.4286,2613.195,4500.0,616.2577
22112,1071.4286,2047.4319,3722.472,439.5315
22113,1071.4286,2637.411,4500.0,576.1848
22114,1335.8978,2594.0857,4500.0,515.15424
22115,1071.4286,2695.9404,4500.0,588.1439
22116,1469.916,2635.9978,4500.0,448.92975
22117,1614.728,2507.9036,3999.1694,333.8688
22118,1277.6307,2047.7482,3402.8103,324.2438
22119,1348.4274,2536.35,4422.4937,423.44653
22120,1071.4286,1878.3431,3391.3716,355.99976
22121,1071.4286,1850.56,3459.895,347.07462
22122,1986.4663,2760.2173,4257.5776,281.0052
22123,1071.4286,2388.313,4500.0,699.3784
22124,1279.623,2641.9158,4500.0,586.6896
22125,1516.6265,2627.7725,4402.4136,434.88354
22126,1071.4286,2235.976,4331.315,409.68365
22127,1919.8873,3163.4724,4500.0,387.35513
22128,1234.3505,2212.6807,3766.9187,371.33743
22129,1978.2997,2294.2402,3464.0405,217.94873
22130,1071.4286,2395.7168,4500.0,563.76746
22131,1071.4286,2517.2515,4500.0,551.0041
22132,1125.0846,2422.6465,4036.5137,412.424
22133,1071.4286,2216.8853,4500.0,602.94073
22134,1165.4412,2629.7178,4500.0,471.86234
22135,1119.6605,2106.737,4261.2583,451.7586
22136,1379.9849,2612.0344,4412.488,395.41888
22137,1674.7054,2685.2073,4339.438,385.1722
22138,1071.4286,2423.7551,4500.0,638.55853
22139,1078.6122,2680.6965,4500.0,475.5459
22140,1071.4286,1907.271,3915.191,414.15112
22141,1586.1917,2653.269,4500.0,432.35318
22142,2190.6082,3061.4224,4240.4536,239.44891
22143,1109.833,2899.8936,4500.0,581.7727
22144,1083.4246,2601.1082,4500.0,452.23178
22145,1559.2518,2796.4438,4500.0,564.1272
22146,1088.0905,2601.5452,4500.0,670.04974
22147,1293.9604,2373.7385,4500.0,429.43262
22148,1707.8502,2835.5383,4500.0,452.9812
22149,1335.4601,2466.7075,4500.0,461.48306
22150,1090.4253,2206.666,3967.5115,415.52524
22151,1257.8105,2488.4382,3911.783,355.7078
22152,1470.3342,2269.2476,3829.8225,434.26224
22153,1071.4286,2655.4558,4500.0,590.39935
22154,1071.4286,2084.8076,4322.2983,443.58087
22155,1534.3481,2604.2678,3830.6855,377.4425
22156,1071.4286,1930.9174,3678.4753,409.72134
22157,1661.6802,2446.739,3827.7312,284.8135
22158,1071.4286,2290.6846,4237.904,463.884
22159,1384.2999,2576.5178,4500.0,468.64954
22160,1306.1301,2686.522,4500.0,560.0464
22161,1071.4286,2484.751,4500.0,522.02423
22162,1085.6117,2872.8188,4500.0,647.56396
22163,1071.4286,2621.598,3838.3613,623.75287
22164,1071.4286,2321.3728,4500.0,687.453
22165,1071.4286,2188.9119,4500.0,472.39545
22166,1071.4286,2565.4636,4500.0,516.3902
22167,1071.4286,2390.243,4500.0,572.7085
22168,1195.755,2997.384,4500.0,555.33875
22169,1434.8519,2293.4856,3886.3062,445.6576
22170,1071.4286,2590.3477,4500.0,612.23926
22171,1399.8832,2643.3738,4500.0,567.79376
22172,1071.4286,2330.5703,4500.0,581.6863
22173,1510.2833,2746.1287,4500.0,491.99188
22174,1071.4286,2076.9353,3950.5554,460.93756
22175,2188.8484,2784.9368,3858.674,307.32773
22176,1708.7572,2988.3818,4434.8003,416.68677
22177,1318.124,2085.359,3915.4233,363.48477
22178,1503.9952,2664.4321,3954.6035,404.94476
22179,1261.5853,2895.1697,4500.0,467.031
22180,1405.9792,2816.6538,4500.0,498.3366
22181,1071.4286,2308.8245,4500.0,433.9263
22182,1229.5228,2779.5369,4500.0,650.3398
22183,1618.2173,2855.0923,4436.854,468.37228
22184,1071.4286,2680.525,4500.0,727.0642
22185,1328.4419,2613.3977,4500.0,355.2897
22186,1157.7623,2576.069,4500.0,615.0275
22187,1178.7205,2558.8616,4258.239,486.51093
22188,1071.4286,2790.993,4500.0,575.47046
22189,1071.4286,2361.0186,4462.5786,502.94778
22190,1352.064,1968.9232,3351.562,290.41898
22191,1245.5117,2538.6433,4500.0,512.8172
22192,1183.961,1897.0527,3673.3774,320.6611
22193,1350.6108,2221.6914,3631.564,364.57156
22194,1150.3792,2619.4587,4022.3066,386.4289
22195,1071.4286,2498.1343,4500.0,483.05695
22196,1091.0116,2408.7725,4136.712,371.50793
22197,1499.8671,2660.3262,4500.0,565.9526
22198,1322.0432,2326.706,4030.2292,450.90195
22199,1082.1838,2452.49,4500.0,647.08185
22200,1150.9221,2765.5283,4500.0,593.5228
22201,1351.2535,2639.191,4488.884,451.79257
22202,1071.4286,1995.9775,4500.0,461.95547
22203,1413.3871,2588.4585,4500.0,461.60657
22204,1071.4286,2246.6646,4500.0,417.76007
22205,1071.4286,2412.7449,4500.0,634.37726
22206,1071.4286,2271.202,4500.0,720.3785
22207,1166.2952,2413.1943,4500.0,507.153
22208,1077.1875,2647.8762,4500.0,630.8121
22209,1170.2561,2709.5547,4500.0,491.2185
22210,1071.4286,2222.246,4372.198,502.8769
22211,1139.8096,2265.8406,4094.4258,429.68817
22212,1071.4286,2434.4724,4500.0,595.843
22213,1071.4286,1953.0665,4334.0444,462.41666
22214,1071.4286,2366.4592,4157.904,428.04868
22215,1194.0714,2560.3042,4500.0,428.9195
22216,1934.6777,2806.6506,4500.0,403.65924
22217,1653.4198,2467.5498,3647.469,348.97635
22218,1388.0902,2291.379,4192.933,398.37744
22219,1463.5626,2978.755,4500.0,463.98895
22220,1214.4691,2296.6,4013.8987,429.21036
22221,1071.4286,2067.7844,4500.0,642.98773
22222,1763.1533,2260.8657,3674.683,266.3866
22223,1071.4286,1920.2163,4500.0,540.9006
22224,1153.5636,2753.901,4500.0,500.70422
22225,1071.4286,2550.4587,4500.0,509.3699
22226,2028.8846,2850.3442,4500.0,404.28748
22227,1698.7418,2637.5232,3793.4155,303.15973
22228,1535.844,2376.5923,4244.284,410.80826
22229,1071.4286,2793.9543,3958.4175,337.07047
22230,1071.4286,2697.0466,4500.0,686.12714
22231,1459.1338,2395.4653,4151.5454,356.4846
22232,1415.5714,2817.5515,4500.0,446.49017
22233,1071.4286,2546.017,4500.0,477.9194
22234,1071.4286,2547.9177,4500.0,529.80115
22235,1087.4362,3007.5596,4500.0,585.9681
